run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,89,9385,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
1,90,9486,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
1,91,9587,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
1,92,9688,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
1,93,9789,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
1,94,9890,27,"[85.7482, 78.0049, 52.3851, 45.874, 56.1291]",11.456,0,1
1,95,9991,27,"[85.7482, 78.0049, 52.3851, 45.874, 56.1291]",11.456,0,1
1,96,10092,27,"[85.7431, 78.0014, 52.3873, 45.8756, 56.0987]",11.445,0,1
1,97,10293,57,"[86.0833, 77.7239, 52.8195, 46.6522, 56.045]",24.91,0,2
1,98,10493,21,"[86.3198, 77.5246, 52.9231, 46.5007, 56.0839]",24.87,0,2
1,99,10693,21,"[86.3198, 77.5246, 52.9231, 46.5007, 56.0839]",24.87,0,2
1,100,10893,15,"[86.0148, 77.501, 52.8106, 46.2038, 55.982]",24.951,0,2
1,101,10994,78,"[86.056, 77.4799, 52.9517, 46.4225, 55.8262]",24.861,0,2
1,102,11095,78,"[86.056, 77.4799, 52.9517, 46.4225, 55.8262]",24.861,0,2
1,103,11196,78,"[86.056, 77.4799, 52.9517, 46.4225, 55.8262]",24.861,0,2
1,104,11297,57,"[86.1886, 77.5247, 52.8567, 46.4913, 55.8346]",24.685,0,2
1,105,11398,78,"[86.2441, 77.5612, 52.5937, 46.3712, 55.8148]",24.662,0,2
1,106,11499,30,"[86.2582, 77.4938, 52.7546, 46.5659, 55.8848]",24.65,0,2
1,107,11600,30,"[86.2582, 77.4938, 52.7546, 46.5659, 55.8848]",24.65,0,2
1,108,11701,30,"[86.2582, 77.4938, 52.7546, 46.5659, 55.8848]",24.65,0,2
1,109,11802,30,"[86.2582, 77.4938, 52.7546, 46.5659, 55.8848]",24.65,0,2
1,110,11903,30,"[86.2582, 77.4938, 52.7546, 46.5659, 55.8848]",24.65,0,2
1,111,12004,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,112,12105,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,113,12206,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,114,12307,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,115,12408,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,116,12509,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,117,12610,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,118,12711,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,119,12812,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,120,12913,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,121,13014,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,122,13115,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,123,13216,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,124,13317,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,125,13418,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,126,13519,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,127,13620,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,128,13721,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,129,13822,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,130,13923,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,131,14024,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,132,14125,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,133,14226,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,134,14327,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,135,14428,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,136,14529,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,137,14630,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
1,138,14731,78,"[86.2805, 77.5736, 52.6808, 46.4781, 55.8544]",24.541,0,2
